"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Thu","Tue","Wed","year","temp","max","min","collisions"
"1071",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,78.6,86,70,632
"1072",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,78.2,87.1,71.1,650
"1073",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,79.7,87.1,71.1,618
"1074",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,84.3,91,75,672
"1075",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,82.4,93,73,729
"1076",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,82.6,93.9,77,643
"1077",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,82.5,91.9,77,644
"1078",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,80.8,87.1,77,658
"1079",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,78.8,84.9,72,635
"1080",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,80,88,72,707
"1081",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,73.7,86,69.1,669
"1082",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,71.2,82,61,637
"1083",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,76.9,87.8,68,635
"1084",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,77.8,86,69.8,659
"1085",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,82.4,89.6,75.2,756
"1086",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,80.6,91,72,673
"1087",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,77,91,69.1,622
"1088",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,78.9,89.1,69.1,661
"1089",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2016,73.9,89.1,70,675
"1090",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2016,72.6,81,66,697
"1091",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2016,72.8,84,64.9,419
"1092",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2016,76.7,84,64.9,626
"1093",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2016,76,84.9,71.1,648
"1094",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2016,78.2,89.1,71.1,717
"1095",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2016,85,91,71.1,715
"1096",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2016,69.5,82.9,62.1,648
"1097",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2016,70.8,82.9,62.1,779
"1098",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2016,75.7,91,64,779
"1099",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2016,68,73,62.1,757
"1100",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2016,66.2,73.9,61,780
"1101",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2016,72.7,82,69.1,680
"1102",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2016,72.9,82,68,619
"1103",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2016,75.3,84,68,621
"1104",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2016,74.2,86,64.9,660
"1105",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2016,74,87.1,64,812
"1106",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2016,63.1,73.9,54,623
"1107",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2016,68.1,73.9,64,659
"1108",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2016,64.4,73.9,60.1,637
"1109",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2016,60.6,69.1,55.9,624
"1110",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2016,58.6,64,57,872
"1111",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2016,64.6,72,57,490
"1112",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2016,64.5,72,60.1,523
"1113",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2016,60,69.1,53.1,695
"1114",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2016,62.1,73,53.1,764
"1115",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2016,63.4,75,55,754
"1116",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2016,54.3,64.9,46.9,539
"1117",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2016,53.4,64,46,739
"1118",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2016,57.9,66,46,498
"1119",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2016,60.1,66.9,53.1,757
"1120",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2016,54.4,66.9,46.9,767
"1121",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2016,69.4,81,53.1,585
"1122",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2016,73.1,81,63,590
"1123",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2016,74.8,84.9,66.9,676
"1124",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2016,66.6,84.9,62.1,662
"1125",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2016,67.5,70,62.1,851
"1126",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2016,56.1,62.1,45,573
"1127",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2016,48.6,62.1,46,566
"1128",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2016,44.2,52,37.9,706
"1129",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2016,44.2,53.6,41,831
"1130",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2016,47.8,55,39.9,798
"1131",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2016,50.7,57.9,44.1,655
"1132",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,48.9,57.9,39.9,732
"1133",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,59.7,70,39.9,665
"1134",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,65.3,72,54,689
"1135",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,56.2,72,51.1,777
"1136",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,46.6,59,41,699
"1137",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,52,66,41,620
"1138",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,56.4,66,41,541
"1139",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,48.5,59,39.9,706
"1140",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,53.4,63,46.9,665
"1141",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,53.6,62.1,41,668
"1142",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,51.4,62.1,46,741
"1143",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,51.6,61,45,705
"1144",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,54.3,61,45,707
"1145",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,52.5,64,44.1,776
"1146",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,38.2,42.1,34,684
"1147",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,38.4,41,36,765
"1148",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,38.8,45,35.1,807
"1149",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,43.2,48,35.1,428
"1150",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,48.6,54,37.9,455
"1151",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,44.3,52,37.9,647
"1152",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,54.2,60.1,46.9,752
"1153",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,55.8,60.1,51.1,730
"1154",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,51.4,57.9,48,734
"1155",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,44.7,54,39.9,690
"1156",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,42.8,48.9,37.9,791
"1157",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,42.7,48.9,37,711
"1158",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,41.3,45,39.2,637
"1159",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,42.2,46,39.9,635
"1160",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,36,39.9,33.1,701
"1161",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,38.8,46,28,665
"1162",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,39.6,46,34,630
"1163",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,39.4,43,35.1,689
"1164",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,27.7,42.1,21,749
"1165",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,20.7,34,17.1,792
"1166",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,28.4,37,24.1,722
"1167",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,25.8,33.1,19.9,719
"1168",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,34.3,39.9,30,676
"1169",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,41.6,48.9,30,700
"1170",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,41.8,48.9,37,692
"1171",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,37.5,50,33.1,394
"1172",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,54.7,60.1,33.1,569
"1173",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,39.7,60.1,36,546
"1174",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,38.9,46.4,34,542
"1175",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,37.3,46,33.1,583
"1176",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2017,39.3,48,37,449
"1177",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2017,40.1,43,37,659
"1178",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2017,44.6,52,39.9,590
"1179",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2017,31.4,44.1,27,552
"1180",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2017,30.2,34,27,600
"1181",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2017,18.6,25,14,669
"1182",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2017,27.7,37.9,14,597
"1183",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2017,45.8,52,37.9,629
"1184",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2017,55.6,66,42.1,646
"1185",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2017,51.4,64.9,36,604
"1186",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2017,35,43,30,477
"1187",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2017,40,43,30,657
"1188",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2017,39.2,41,37.4,549
"1189",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2017,42.1,48.9,37.9,610
"1190",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2017,41.9,48.9,39,605
"1191",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2017,41.2,46.9,35.6,667
"1192",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2017,36.2,44.1,35.1,564
"1193",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2017,40.5,48,35.1,576
"1194",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2017,49.2,54,45,563
"1195",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2017,41.8,44.1,39.9,583
"1196",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2017,34.6,43,30.9,545
"1197",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2017,29.3,37,26.1,571
"1198",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,39.6,46.9,26.1,574
"1199",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,39.5,46.9,33.1,586
"1200",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,30.6,45,26.1,609
"1201",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,41.6,48,36,567
"1202",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,39.3,48.9,36,626
"1203",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,45.9,62.1,36,673
"1204",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,33.3,62.1,21.9,507
"1205",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,24.2,44.1,19,708
"1206",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,35.2,39.9,30,642
"1207",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,32.6,39.9,28,688
"1208",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,40.3,46.9,28,603
"1209",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,33.6,46.9,30.9,652
"1210",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,32.1,41,26.1,680
"1211",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,50.5,64.9,43,428
"1212",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,40.8,55,34,483
"1213",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,47.2,57,34,477
"1214",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,53,64.9,42.1,581
"1215",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,62.7,70,44.1,657
"1216",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,42.2,53.1,35.1,540
"1217",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,51.1,59,35.1,591
"1218",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2017,58.6,70,46.9,571
"1219",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2017,52,70,41,653
"1220",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,34.5,39.9,30,745
"1221",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2017,33.5,45,14,618
"1222",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2017,45.6,52,26.1,637
"1223",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2017,54.2,59,42.1,609
"1224",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2017,55.5,61,51.1,665
"1225",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,39.2,53.1,32,612
"1226",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2017,26,36,19.9,792
"1227",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2017,29.6,36,19.9,374
"1228",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2017,23.2,32,19.9,650
"1229",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2017,29.7,39,19.9,839
"1230",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,36.3,46.9,24.1,756
"1231",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2017,41.5,52,33.1,750
"1232",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2017,48.5,59,33.1,636
"1233",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2017,39.7,59,28.9,617
"1234",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2017,30.2,50,23,703
"1235",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,43.3,57,23,654
"1236",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2017,42.5,53.1,37,629
"1237",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2017,43.8,53.1,37,592
"1238",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2017,48.4,60.1,41,672
"1239",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2017,44.3,60.1,37.9,639
"1240",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2017,40.4,52,37.9,753
"1241",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,55.3,63,39.9,646
"1242",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,49.1,63,45,598
"1243",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,51.2,64.9,45,587
"1244",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,44.1,52,39.2,713
"1245",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,47.7,53.1,43,694
"1246",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,62.5,73.9,45,634
"1247",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,69.4,80.1,53.1,519
"1248",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,65.2,80.1,57.9,540
"1249",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,57.4,75.9,48,590
"1250",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,56.4,66,48,515
"1251",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,69.3,87.1,59,488
"1252",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,57.4,73.9,50,516
"1253",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,48.1,66.9,45,580
"1254",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,54.6,66,45,632
"1255",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,51.4,66,48,690
"1256",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,54.2,66,46,541
"1257",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,51.8,60.1,48,723
"1258",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,55.1,60.1,48.9,630
"1259",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,61.4,70,53.1,688
"1260",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,66.6,84.9,57,857
"1261",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017,57.2,73.9,48.9,639
"1262",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2017,69.3,73.9,64,743
"1263",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2017,61.4,75,57.9,714
"1264",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2017,55,64.9,46.9,701
"1265",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,53.7,64,46.9,776
"1266",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017,50.3,57,44.1,638
"1267",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2017,53.3,63,44.1,651
"1268",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2017,56.9,70,50,668
"1269",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2017,53.5,61,46.4,686
"1270",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,54.1,64.9,48,817
"1271",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017,59.1,68,46,729
"1272",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2017,66.2,79,53.1,694
"1273",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2017,76,90,64.9,753
"1274",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2017,83.2,91.9,64.9,911
"1275",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,83,91.9,75,974
"1276",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017,56.7,61,53.1,719
"1277",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2017,62.2,69.1,53.1,659
"1278",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2017,62.3,69.1,55.9,641
"1279",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2017,57.6,69.1,55.9,742
"1280",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2017,62.1,73,55.4,776
"1281",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2017,58.2,63,55.4,371
"1282",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2017,57.1,61,55,647
"1283",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2017,63.1,75,55,669
"1284",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2017,68.4,79,57.9,654
"1285",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,68,75,57,737
"1286",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2017,62.5,70,55.9,656
"1287",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,56.8,63,53.6,660
"1288",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2017,57.8,66.9,51.1,675
"1289",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2017,62,69.1,51.1,660
"1290",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,66,80.1,54,770
"1291",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2017,84,93,72,804
"1292",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,86,93.9,75.9,829
"1293",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2017,77.4,93.9,69.1,754
"1294",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2017,70.1,75.9,64,771
"1295",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,66.1,75.9,63,657
"1296",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2017,79.3,87.1,69.8,819
"1297",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,75.3,88,70,813
"1298",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2017,77.5,82.9,71.1,744
"1299",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2017,75.8,82.9,68,845
"1300",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,79.7,82.9,68,793
"1301",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2017,72.4,82.9,64,669
"1302",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,70,79,60.1,757
"1303",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2017,69.7,78.1,60.1,730
"1304",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2017,74.6,82,61,767
"1305",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,79.3,88,73,747
"1306",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017,80.4,88,71.1,617
"1307",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,76.7,88,70,424
"1308",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,76.7,84.9,70,706
"1309",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2017,72.9,84.9,70,611
"1310",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017,72.9,80.1,68,674
"1311",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017,76.3,84,66.9,667
"1312",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,78.8,84.9,68,638
"1313",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,82.3,88,75,677
"1314",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2017,83,90,77,759
"1315",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017,69.7,90,64.9,707
"1316",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017,78.2,87.1,68,639
"1317",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,79.6,88,73,706
"1318",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,83.2,91.9,73,747
"1319",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2017,85.7,93.9,77,774
"1320",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017,82.5,93.9,75.9,733
"1321",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017,69.3,79,63,620
"1322",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,65.8,73,62.1,595
"1323",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,69.7,77,62.1,635
"1324",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2017,70.8,78.1,64.9,610
"1325",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017,76.8,84.9,64.9,685
"1326",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017,76.1,88,64,656
"1327",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,80.2,91.9,66,705
"1328",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,77.6,91.9,69.1,618
"1329",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,75.2,87.1,68,713
"1330",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,76.8,87.1,68,758
"1331",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,68,75.9,64,606
"1332",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,69.4,78.1,64,631
"1333",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,74,84.9,64,655
