date,wban,f0_
2015-12-06,94790,3.7
2015-12-06,14771,5.9
2015-12-06,04720,9.8
2015-12-06,14733,8
2015-12-05,99999,320.8771392950228
2015-12-05,04725,9.3
2015-12-05,14750,8.8
2015-12-05,14768,9.5
2015-12-05,64775,9.5
2015-12-05,64758,999.9
2015-12-05,14748,10
2015-12-05,14735,10
2015-12-05,64776,10
2015-12-05,94740,9.4
2015-12-05,14747,9.8
2015-12-05,00465,9.75
2015-12-05,54778,8.3
2015-12-05,04720,8.8
2015-12-05,94789,10
2015-12-05,54790,9.8
2015-12-05,14733,8.6
2015-12-05,14714,14.8
2015-12-05,14719,10
2015-12-05,54780,999.9
2015-12-05,04789,9.5
2015-12-05,94745,9.7
2015-12-05,14732,10
2015-12-05,14757,9.4
2015-12-05,94728,999.9
2015-12-05,54773,10
2015-12-05,14771,9.9
2015-12-05,94725,9.8
2015-12-05,94790,7.3
2015-12-05,04781,9.8
2015-12-05,54787,10
2015-12-05,94761,9.9
2015-12-05,54746,10
2015-12-05,94704,9.8
2015-12-05,54757,8.4
2015-12-05,04724,7.5
2015-12-05,64756,999.9
2015-12-05,04741,10.4
2015-12-05,14715,10
2015-12-04,14732,10
2015-12-04,54757,10
2015-12-04,64756,999.9
2015-12-04,14719,10
2015-12-04,04789,10
2015-12-04,14733,10
2015-12-04,94790,9.5
2015-12-04,64758,999.9
2015-12-04,04741,10
2015-12-04,00465,10
2015-12-04,14715,10
2015-12-04,54780,999.9
2015-12-04,14757,10
2015-12-04,54746,10
2015-12-04,14771,10
2015-12-04,54778,9.4
2015-12-04,54787,10
2015-12-04,14714,14.3
2015-12-04,14747,9.8
2015-12-04,99999,324.31395246478883
2015-12-04,94704,10
2015-12-04,14748,10
2015-12-04,14768,10
2015-12-04,04725,10
2015-12-04,94725,9.9
2015-12-04,64776,10
2015-12-04,54773,10
2015-12-04,94789,10
2015-12-04,54790,10
2015-12-04,04781,10
2015-12-04,14750,9.8
2015-12-04,04720,9.5
2015-12-04,04724,9.3
2015-12-04,94745,10
2015-12-04,94728,999.9
2015-12-04,14735,10
2015-12-04,64775,9.9
2015-12-04,94740,7.5
2015-12-04,94761,10
2015-12-03,99999,325.22254054054059
2015-12-03,94790,8.4
2015-12-03,94740,5.3
2015-12-03,00465,5.1
2015-12-03,94704,7.8
2015-12-03,04781,8.5
2015-12-03,14748,9.9
2015-12-03,64775,8.7
2015-12-03,04724,8.5
2015-12-03,94725,8.3
2015-12-03,54787,8.8
2015-12-03,94745,8.7
2015-12-03,94728,999.9
2015-12-03,14735,9.5
2015-12-03,04720,6
2015-12-03,64756,999.9
2015-12-03,14733,9
2015-12-03,14768,7.8
2015-12-03,54778,9.7
2015-12-03,04741,9.3
2015-12-03,64776,9
2015-12-03,64758,999.9
2015-12-03,14747,8.4
2015-12-03,94761,8.6
2015-12-03,14714,11.9
2015-12-03,54780,999.9
2015-12-03,14757,9.4
2015-12-03,04725,8.8
2015-12-03,14750,7.3
2015-12-03,04789,9.4
2015-12-03,14732,8.8
2015-12-03,54746,10
2015-12-03,14715,9.9
2015-12-03,54773,8.7
2015-12-03,54757,7
2015-12-03,14771,8.6
2015-12-03,14719,8.8
2015-12-03,54790,8.8
2015-12-03,94789,8.5
2015-12-02,99999,322.67438158743846
2015-12-02,14757,3.5
2015-12-02,94725,4.1
2015-12-02,04781,2.7
2015-12-02,14735,5.7
2015-12-02,64775,4.9
2015-12-02,14747,8.9
2015-12-02,94728,999.9
2015-12-02,54773,6.7
2015-12-02,14719,3.9
2015-12-02,14715,8.2
2015-12-02,54746,3.1
2015-12-02,14768,8.4
2015-12-02,64776,8.2
2015-12-02,94740,6.8
2015-12-02,54787,4.2
2015-12-02,54790,4.5
2015-12-02,54757,2.3
2015-12-02,14750,2.1
2015-12-02,64761,0.9
2015-12-02,04720,5.4
2015-12-02,00465,3.8
2015-12-02,94761,5.9
2015-12-02,14732,2.7
2015-12-02,54778,6.1
2015-12-02,94789,3
2015-12-02,64758,999.9
2015-12-02,94704,7
2015-12-02,04789,5
2015-12-02,04725,4.6
2015-12-02,14771,5.3
2015-12-02,04724,8.5
2015-12-02,64756,999.9
2015-12-02,04741,7
2015-12-02,14714,2.3
2015-12-02,14748,6
2015-12-02,14733,7.5
2015-12-02,54780,999.9
2015-12-02,94745,1.5
2015-12-02,94790,7.3
2015-12-01,99999,324.75352477599228
2015-12-01,04789,6.2
2015-12-01,14757,7.9
2015-12-01,54773,7.9
2015-12-01,94790,7.3
2015-12-01,00465,8.6
2015-12-01,64775,8.1
2015-12-01,14733,10
2015-12-01,04724,9.6
2015-12-01,14768,9.9
2015-12-01,54787,9.5
2015-12-01,14732,8.3
2015-12-01,64776,8.7
2015-12-01,94740,7.8
2015-12-01,04720,9.4
2015-12-01,04725,6.4
2015-12-01,54778,9.5
2015-12-01,14771,7.5
2015-12-01,14750,7.4
2015-12-01,94761,9
2015-12-01,54780,999.9
2015-12-01,04741,8.4
2015-12-01,14714,6.1
2015-12-01,94728,999.9
2015-12-01,14748,9.3
2015-12-01,54757,6.5
2015-12-01,14735,9.9
2015-12-01,94725,7.9
2015-12-01,64758,999.9
2015-12-01,94704,10
2015-12-01,94789,8.5
2015-12-01,14719,8.8
2015-12-01,14715,9.5
2015-12-01,94745,7.8
2015-12-01,64756,999.9
2015-12-01,54790,9.4
2015-12-01,04781,8.6
2015-12-01,54746,6.6
2015-12-01,14747,10
2015-11-30,99999,325.66415953180808
2015-11-30,64775,10
2015-11-30,14750,10
2015-11-30,64776,10
2015-11-30,94790,10
2015-11-30,14715,10
2015-11-30,54790,10
2015-11-30,14735,10
2015-11-30,94740,9.6
2015-11-30,14719,10
2015-11-30,94745,10
2015-11-30,04781,10
2015-11-30,54780,999.9
2015-11-30,14757,10
2015-11-30,94789,10
2015-11-30,14747,10
2015-11-30,94728,999.9
2015-11-30,54773,10
2015-11-30,14771,10
2015-11-30,14768,10
2015-11-30,54787,10
2015-11-30,04720,10
2015-11-30,00465,10
2015-11-30,94704,10
2015-11-30,14732,10
2015-11-30,54757,10
2015-11-30,94725,10
2015-11-30,04789,10
2015-11-30,54746,10
2015-11-30,14748,9.8
2015-11-30,14733,10
2015-11-30,04725,10
2015-11-30,94761,10
2015-11-30,04724,10
2015-11-30,64758,999.9
2015-11-30,54778,10
2015-11-30,64756,999.9
2015-11-30,04741,10
2015-11-30,14714,14.3
2015-11-29,94704,10
2015-11-29,54780,999.9
2015-11-29,04781,10
2015-11-29,54757,10
2015-11-29,14735,10
2015-11-29,54778,10
2015-11-29,94740,9.7
2015-11-29,14771,9.9
2015-11-29,14733,10
2015-11-29,64756,999.9
2015-11-29,54773,10
2015-11-29,64775,10
2015-11-29,14768,10
2015-11-29,94790,9.9
2015-11-29,54787,10
2015-11-29,04741,14.2
2015-11-29,54790,10
2015-11-29,14757,10
2015-11-29,54746,10
2015-11-29,94761,10
2015-11-29,64758,999.9
2015-11-29,14714,13.1
2015-11-29,00465,9.75
2015-11-29,14715,10
2015-11-29,99999,330.19228483381039
2015-11-29,04725,10
2015-11-29,14748,10
2015-11-29,14750,10
2015-11-29,94728,999.9
2015-11-29,14732,10
2015-11-29,14719,9.8
2015-11-29,04724,10
2015-11-29,94725,10
2015-11-29,14747,9.8
2015-11-29,94745,10
2015-11-29,04720,10
2015-11-29,64776,10
2015-11-29,94789,10
2015-11-29,04789,9.9
2015-11-28,99999,327.68548633879914
2015-11-28,14732,10
2015-11-28,94790,7.8
2015-11-28,64758,999.9
2015-11-28,54787,10
2015-11-28,14714,9.7
2015-11-28,94704,8.4
2015-11-28,54780,999.9
2015-11-28,64776,9.5
2015-11-28,00465,4
2015-11-28,54773,8.2
2015-11-28,04725,8.8
2015-11-28,54757,1.7
2015-11-28,94725,9.3
2015-11-28,14747,8.6
2015-11-28,54746,10
2015-11-28,64775,8.8
2015-11-28,14733,7.6
2015-11-28,14768,7.6
2015-11-28,14715,9.3
2015-11-28,04789,10
2015-11-28,14757,10
2015-11-28,94761,8.6
2015-11-28,14735,10
2015-11-28,14750,9.5
2015-11-28,04724,8.5
2015-11-28,14748,8.1
2015-11-28,04720,5.8
2015-11-28,64756,999.9
2015-11-28,94789,10
2015-11-28,14719,9.9
2015-11-28,04741,9.4
2015-11-28,94728,999.9
2015-11-28,94745,9.9
2015-11-28,04781,9.9
2015-11-28,14771,9.2
2015-11-28,54790,10
2015-11-28,54778,7.6
2015-11-28,94740,8.3
2015-11-28,64761,10
2015-11-27,99999,323.71302285467925
2015-11-27,00465,8.9
2015-11-27,04741,9
2015-11-27,04725,10
2015-11-27,14750,6.5
2015-11-27,14733,8.6
2015-11-27,14748,10
2015-11-27,14771,10
2015-11-27,64775,10
2015-11-27,64758,999.9
2015-11-27,54787,6.3
2015-11-27,14747,9.7
2015-11-27,54790,6.4
2015-11-27,14732,9.2
2015-11-27,54757,9.3
2015-11-27,14735,10
2015-11-27,54778,10
2015-11-27,14768,9.5
2015-11-27,94790,8.8
2015-11-27,64756,999.9
2015-11-27,14719,5.7
2015-11-27,54773,9.4
2015-11-27,64776,10
2015-11-27,14714,14.3
2015-11-27,14757,6.1
2015-11-27,94745,4.9
2015-11-27,94728,9.4
2015-11-27,94704,10
2015-11-27,94789,9.1
2015-11-27,04720,9.2
2015-11-27,94761,10
2015-11-27,14715,9.7
2015-11-27,94740,9.8
2015-11-27,54780,999.9
2015-11-27,04789,8.1
2015-11-27,04781,6.4
2015-11-27,04724,8.6
2015-11-27,94725,9
2015-11-27,54746,9
2015-11-26,04789,9.8
2015-11-26,94740,10
2015-11-26,64756,999.9
2015-11-26,54757,10
2015-11-26,14771,10
2015-11-26,14719,10
2015-11-26,14732,10
2015-11-26,94745,10
2015-11-26,04781,8.8
2015-11-26,14748,10
2015-11-26,64776,10
2015-11-26,14747,10
2015-11-26,14757,9.5
2015-11-26,54778,10
2015-11-26,94789,10
2015-11-26,04741,10
2015-11-26,04720,10
2015-11-26,99999,321.85736694071869
2015-11-26,94704,10
2015-11-26,54773,10
2015-11-26,64775,10
2015-11-26,14733,10
2015-11-26,14768,10
2015-11-26,94790,10
2015-11-26,14714,13.8
2015-11-26,54780,999.9
2015-11-26,04725,10
2015-11-26,14735,10
2015-11-26,54746,9.8
2015-11-26,00465,10
2015-11-26,54790,8.5
2015-11-26,94728,9.7
2015-11-26,04724,10
2015-11-26,94725,9.8
2015-11-26,54787,10
2015-11-26,14750,9.8
2015-11-26,64758,999.9
2015-11-26,14715,10
2015-11-26,94761,10
2015-11-25,94745,10
2015-11-25,14747,10
2015-11-25,14733,10
2015-11-25,04789,10
2015-11-25,14715,10
2015-11-25,94789,10
2015-11-25,54780,999.9
2015-11-25,14757,9.9
2015-11-25,14732,10
2015-11-25,04781,9.7
2015-11-25,04725,10
2015-11-25,14735,10
2015-11-25,54778,9.5
2015-11-25,14750,9.8
2015-11-25,64776,9.9
2015-11-25,14719,10
2015-11-25,14714,12.6
2015-11-25,99999,322.098495508171
2015-11-25,54773,7.6
2015-11-25,14748,9.8
2015-11-25,94790,5.4
2015-11-25,64758,999.9
2015-11-25,54787,10
2015-11-25,54757,10
2015-11-25,94704,10
2015-11-25,04724,8.1
2015-11-25,94725,8.6
2015-11-25,64756,999.9
2015-11-25,94740,9.7
2015-11-25,64761,10
2015-11-25,04741,10
2015-11-25,00465,10
2015-11-25,14771,9.7
2015-11-25,54790,9.5
2015-11-25,94728,10
2015-11-25,64775,8.4
2015-11-25,14768,9.2
2015-11-25,94761,9.9
2015-11-25,04720,10
2015-11-25,54746,10
2015-11-24,99999,327.59031419284827
2015-11-24,94745,10
2015-11-24,54773,9.6
2015-11-24,14735,10
2015-11-24,54778,9.6
2015-11-24,00465,9
2015-11-24,94704,9.9
2015-11-24,04789,10
2015-11-24,54757,8.4
2015-11-24,14750,10
2015-11-24,14733,9.2
2015-11-24,04724,8.5
2015-11-24,94740,7.4
2015-11-24,14747,10
2015-11-24,94728,10
2015-11-24,64756,999.9
2015-11-24,54787,10
2015-11-24,04741,10
2015-11-24,14714,13
2015-11-24,14732,10
2015-11-24,14768,9.6
2015-11-24,54780,999.9
2015-11-24,64775,9.8
2015-11-24,04781,10
2015-11-24,14771,9.9
2015-11-24,94725,8.9
2015-11-24,64758,999.9
2015-11-24,14719,10
2015-11-24,14748,9.6
2015-11-24,64776,8.8
2015-11-24,94761,10
2015-11-24,04725,10
2015-11-24,94790,4.3
2015-11-24,14715,8.4
2015-11-24,94789,10
2015-11-24,54790,10
2015-11-24,14757,10
2015-11-24,64761,10
2015-11-24,54746,10
2015-11-24,04720,9.8
2015-11-23,99999,325.34159224570027
2015-11-23,94761,8.8
2015-11-23,54746,10
2015-11-23,14750,10
2015-11-23,64758,999.9
2015-11-23,94789,10
2015-11-23,14714,13.9
2015-11-23,94745,10
2015-11-23,54787,10
2015-11-23,94740,10
2015-11-23,94704,10
2015-11-23,14747,10
2015-11-23,64756,999.9
2015-11-23,64761,10
2015-11-23,14757,10
2015-11-23,94728,10
2015-11-23,04781,10
2015-11-23,04725,8.2
2015-11-23,14768,9.2
2015-11-23,14733,10
2015-11-23,64776,10
2015-11-23,54780,999.9
2015-11-23,54757,9.2
2015-11-23,14735,10
2015-11-23,04741,10
2015-11-23,04724,9
2015-11-23,00465,9.1
2015-11-23,14732,10
2015-11-23,54773,8
2015-11-23,14748,9.8
2015-11-23,14719,10
2015-11-23,54790,10
2015-11-23,14771,8.7
2015-11-23,54778,9.4
2015-11-23,04720,9.6
2015-11-23,64775,10
2015-11-23,04789,10
2015-11-23,94790,9.9
2015-11-23,14715,10
2015-11-23,94725,10
2015-11-22,99999,331.35873189995561
2015-11-22,94704,9.8
2015-11-22,54778,9.9
2015-11-22,14768,10
2015-11-22,54787,9.8
2015-11-22,14719,9.5
2015-11-22,94761,10
2015-11-22,04741,10
2015-11-22,94728,9.9
2015-11-22,54773,10
2015-11-22,14747,9.1
2015-11-22,14748,10
2015-11-22,94789,10
2015-11-22,54780,999.9
2015-11-22,14732,10
2015-11-22,14735,10
2015-11-22,64775,10
2015-11-22,14750,10
2015-11-22,64776,10
2015-11-22,54757,7.9
2015-11-22,94725,10
2015-11-22,14714,13.9
2015-11-22,04789,9.3
2015-11-22,04720,7.4
2015-11-22,04724,10
2015-11-22,94790,9.6
2015-11-22,00465,7.6
2015-11-22,14733,10
2015-11-22,64756,999.9
2015-11-22,64758,999.9
2015-11-22,04781,9.9
2015-11-22,04725,10
2015-11-22,14715,9.8
2015-11-22,64761,10
2015-11-22,14757,9
2015-11-22,54746,10
2015-11-22,14771,10
2015-11-22,94740,9.7
2015-11-22,54790,9.6
2015-11-22,94745,9.7
2015-11-21,54746,10
2015-11-21,04724,9.9
2015-11-21,00465,10
2015-11-21,14757,10
2015-11-21,54773,10
2015-11-21,94789,10
2015-11-21,14747,10
2015-11-21,04741,10
2015-11-21,14732,10
2015-11-21,04725,10
2015-11-21,54757,10
2015-11-21,64775,10
2015-11-21,14768,10
2015-11-21,64776,10
2015-11-21,64756,999.9
2015-11-21,14750,10
2015-11-21,64761,10
2015-11-21,14714,13.9
2015-11-21,99999,328.85844793713221
2015-11-21,94704,10
2015-11-21,04789,10
2015-11-21,54778,10
2015-11-21,04720,10
2015-11-21,94725,10
2015-11-21,54790,10
2015-11-21,14748,10
2015-11-21,14771,10
2015-11-21,94790,10
2015-11-21,54787,10
2015-11-21,14719,10
2015-11-21,94761,10
2015-11-21,94745,10
2015-11-21,04781,10
2015-11-21,94728,10
2015-11-21,64758,999.9
2015-11-21,54780,999.9
2015-11-21,14735,10
2015-11-21,14733,9.9
2015-11-21,94740,10
2015-11-21,14715,10
2015-11-20,99999,325.95902777777792
2015-11-20,94728,8.3
2015-11-20,64776,9.5
2015-11-20,64756,999.9
2015-11-20,54787,8.6
2015-11-20,04720,10
2015-11-20,14747,10
2015-11-20,94704,10
2015-11-20,14732,8.3
2015-11-20,14757,7.9
2015-11-20,94745,8.2
2015-11-20,14750,8
2015-11-20,54780,999.9
2015-11-20,04725,10
2015-11-20,64775,9.8
2015-11-20,14748,9.2
2015-11-20,94790,9.7
2015-11-20,00465,10
2015-11-20,54790,8.4
2015-11-20,14771,10
2015-11-20,04741,9.2
2015-11-20,14714,12.8
2015-11-20,14733,10
2015-11-20,04781,8
2015-11-20,54757,10
2015-11-20,14735,8.6
2015-11-20,94740,9.8
2015-11-20,04724,10
2015-11-20,14768,10
2015-11-20,14719,7.8
2015-11-20,64761,10
2015-11-20,94761,10
2015-11-20,14715,10
2015-11-20,04789,7
2015-11-20,54746,8.4
2015-11-20,54773,10
2015-11-20,54778,10
2015-11-20,94725,9.7
2015-11-20,94789,7.6
2015-11-20,64758,999.9
2015-11-19,04789,8.7
2015-11-19,54780,999.9
2015-11-19,94725,9.5
2015-11-19,94789,9.7
2015-11-19,54757,8.3
2015-11-19,54778,9.9
2015-11-19,64756,999.9
2015-11-19,54787,10
2015-11-19,04741,9.6
2015-11-19,54790,9.9
2015-11-19,14735,10
2015-11-19,14768,10
2015-11-19,14719,10
2015-11-19,94704,10
2015-11-19,94745,7.9
2015-11-19,14748,9
2015-11-19,14733,10
2015-11-19,04720,10
2015-11-19,99999,324.44600518246676
2015-11-19,54773,9.9
2015-11-19,04725,7.3
2015-11-19,14750,10
2015-11-19,14715,9.6
2015-11-19,00465,9.6
2015-11-19,14757,8.9
2015-11-19,64776,10
2015-11-19,64775,9.4
2015-11-19,04724,9.9
2015-11-19,94740,10
2015-11-19,64761,10
2015-11-19,94761,9.9
2015-11-19,14714,5.7
2015-11-19,54746,6
2015-11-19,14732,8.8
2015-11-19,04781,9.8
2015-11-19,94790,8.8
2015-11-19,14747,10
2015-11-19,94728,8.7
2015-11-19,14771,10
2015-11-19,64758,999.9
2015-11-18,99999,322.23070704893337
2015-11-18,94728,10
2015-11-18,54778,10
2015-11-18,14768,10
2015-11-18,54787,10
2015-11-18,14757,10
2015-11-18,14748,10
2015-11-18,14750,10
2015-11-18,54773,10
2015-11-18,14735,10
2015-11-18,14747,10
2015-11-18,04789,9.7
2015-11-18,54790,10
2015-11-18,04725,10
2015-11-18,54780,999.9
2015-11-18,14771,10
2015-11-18,64775,10
2015-11-18,04741,13
2015-11-18,94761,10
2015-11-18,94704,10
2015-11-18,94745,10
2015-11-18,94790,10
2015-11-18,14715,10
2015-11-18,14714,12.9
2015-11-18,54746,10
2015-11-18,14732,9.8
2015-11-18,14733,10
2015-11-18,64758,999.9
2015-11-18,94789,10
2015-11-18,54757,9.9
2015-11-18,64756,999.9
2015-11-18,14719,10
2015-11-18,00465,10
2015-11-18,04720,10
2015-11-18,04724,10
2015-11-18,94725,10
2015-11-18,64776,10
2015-11-18,94740,10
2015-11-18,04781,10
2015-11-17,54778,9.7
2015-11-17,94704,10
2015-11-17,54790,10
2015-11-17,14757,10
2015-11-17,14733,10
2015-11-17,04724,10
2015-11-17,04725,10
2015-11-17,94725,10
2015-11-17,54787,10
2015-11-17,14747,9.5
2015-11-17,14714,14.2
2015-11-17,54780,999.9
2015-11-17,04781,10
2015-11-17,14750,10
2015-11-17,14768,10
2015-11-17,04720,10
2015-11-17,14715,10
2015-11-17,99999,327.13917593198352
2015-11-17,14748,9.6
2015-11-17,54757,9.5
2015-11-17,64756,999.9
2015-11-17,94761,10
2015-11-17,04789,10
2015-11-17,94745,10
2015-11-17,94728,10
2015-11-17,14735,10
2015-11-17,64776,10
2015-11-17,64758,999.9
2015-11-17,14719,10
2015-11-17,14732,10
2015-11-17,64775,10
2015-11-17,94790,10
2015-11-17,04741,13.1
2015-11-17,00465,8.5
2015-11-17,54773,10
2015-11-17,94789,10
2015-11-17,14771,10
2015-11-17,94740,10
2015-11-17,54746,10
2015-11-16,99999,328.84395842356065
2015-11-16,14748,9.9
2015-11-16,00465,10
2015-11-16,04781,10
2015-11-16,54780,999.9
2015-11-16,94745,10
2015-11-16,64775,8.1
2015-11-16,94789,10
2015-11-16,04725,10
2015-11-16,54778,10
2015-11-16,04724,10
2015-11-16,64776,10
2015-11-16,04789,10
2015-11-16,54746,9.9
2015-11-16,94761,10
2015-11-16,94704,10
2015-11-16,14732,10
2015-11-16,54773,7.9
2015-11-16,54757,10
2015-11-16,14768,10
2015-11-16,94725,10
2015-11-16,54787,10
2015-11-16,94728,10
2015-11-16,14735,10
2015-11-16,14750,10
2015-11-16,14733,10
2015-11-16,94790,6.4
2015-11-16,04720,10
2015-11-16,14715,10
2015-11-16,54790,10
2015-11-16,14771,9.9
2015-11-16,94740,10
2015-11-16,64756,999.9
2015-11-16,14719,10
2015-11-16,14747,10
2015-11-16,14757,10
2015-11-16,64758,999.9
2015-11-16,04741,10
2015-11-16,14714,14.2
2015-11-15,99999,335.27811304252663
2015-11-15,04789,10
2015-11-15,14732,10
2015-11-15,54778,10
2015-11-15,94704,10
2015-11-15,54773,10
2015-11-15,14750,10
2015-11-15,54757,10
2015-11-15,04741,10.5
2015-11-15,00465,10
2015-11-15,14715,10
2015-11-15,54790,10
2015-11-15,04781,10
2015-11-15,14733,10
2015-11-15,14768,10
2015-11-15,94725,10
2015-11-15,54787,10
2015-11-15,14719,10
2015-11-15,54780,999.9
2015-11-15,94761,10
2015-11-15,14771,10
2015-11-15,14757,10
2015-11-15,94728,10
2015-11-15,14748,10
2015-11-15,94740,10
2015-11-15,14735,10
2015-11-15,94745,10
2015-11-15,04725,10
2015-11-15,04720,10
2015-11-15,94790,10
2015-11-15,64758,999.9
2015-11-15,14747,10
2015-11-15,94789,10
2015-11-15,14714,13.9
2015-11-15,54746,10
2015-11-15,04724,10
2015-11-15,64776,10
2015-11-15,64756,999.9
2015-11-15,64775,10
2015-11-14,94740,7.2
2015-11-14,94745,10
2015-11-14,94728,10
2015-11-14,94725,10
2015-11-14,14714,13.8
2015-11-14,54773,9.7
2015-11-14,64758,999.9
2015-11-14,14747,10
2015-11-14,04781,10
2015-11-14,04725,9.2
2015-11-14,14733,10
2015-11-14,94789,10
2015-11-14,64775,9.6
2015-11-14,94704,10
2015-11-14,04789,10
2015-11-14,14748,10
2015-11-14,64756,999.9
2015-11-14,14750,10
2015-11-14,99999,334.57145357103991
2015-11-14,00465,8.3
2015-11-14,14735,10
2015-11-14,04724,10
2015-11-14,54787,10
2015-11-14,04741,10.4
2015-11-14,94761,10
2015-11-14,94790,9.7
2015-11-14,14715,9.8
2015-11-14,54790,10
2015-11-14,14771,9.8
2015-11-14,14768,9.8
2015-11-14,14719,10
2015-11-14,14757,10
2015-11-14,54757,7.1
2015-11-14,54780,999.9
2015-11-14,14732,10
2015-11-14,54778,10
2015-11-14,04720,9.1
2015-11-14,64776,10
2015-11-13,99999,327.363419137613
2015-11-13,54780,999.9
2015-11-13,04781,10
2015-11-13,04725,9.7
2015-11-13,04724,9.8
2015-11-13,64758,999.9
2015-11-13,94789,10
2015-11-13,94761,10
2015-11-13,64775,9.8
2015-11-13,54778,9.4
2015-11-13,64776,9.9
2015-11-13,14715,9.5
2015-11-13,04789,9.7
2015-11-13,94728,10
2015-11-13,54757,8.3
2015-11-13,04720,7.5
2015-11-13,04741,10.2
2015-11-13,54790,10
2015-11-13,14757,9.8
2015-11-13,14768,9.9
2015-11-13,14735,9.6
2015-11-13,14733,9.7
2015-11-13,94725,8.1
2015-11-13,94790,8.8
2015-11-13,14719,10
2015-11-13,94740,8.3
2015-11-13,00465,7.6
2015-11-13,14714,13.6
2015-11-13,14748,10
2015-11-13,14750,10
2015-11-13,14747,9.3
2015-11-13,14732,10
2015-11-13,54787,10
2015-11-13,94704,9.5
2015-11-13,54773,9.8
2015-11-13,14771,10
2015-11-13,94745,10
2015-11-13,64756,999.9
2015-11-12,99999,323.14534846029449
2015-11-12,94740,8.8
2015-11-12,14771,8.8
2015-11-12,14733,7.3
2015-11-12,94790,5.5
2015-11-12,94789,9.9
2015-11-12,04741,11
2015-11-12,64775,8.1
2015-11-12,14714,6.6
2015-11-12,14732,9.5
2015-11-12,64758,999.9
2015-11-12,04789,7.6
2015-11-12,54757,7.6
2015-11-12,14750,4.9
2015-11-12,54780,999.9
2015-11-12,94745,6.2
2015-11-12,14735,8.1
2015-11-12,04720,6.9
2015-11-12,94725,7
2015-11-12,14719,8.4
2015-11-12,54778,9.8
2015-11-12,14768,9.3
2015-11-12,54773,7.9
2015-11-12,54787,9.2
2015-11-12,94761,8
2015-11-12,14715,9.5
2015-11-12,00465,7
2015-11-12,94704,9.5
2015-11-12,04724,7.3
2015-11-12,64756,999.9
2015-11-12,14747,9.5
2015-11-12,14757,8.8
2015-11-12,04725,7.4
2015-11-12,64776,10
2015-11-12,54746,7.6
2015-11-12,54790,9.3
2015-11-12,04781,8.1
2015-11-12,94728,9.3
2015-11-12,14748,9.7
2015-11-11,00465,6.7
2015-11-11,94728,6.7
2015-11-11,14735,6.9
2015-11-11,04720,5.1
2015-11-11,04724,4.5
2015-11-11,54773,8.6
2015-11-11,94725,9.1
2015-11-11,14747,5.2
2015-11-11,14733,4.8
2015-11-11,64776,9.6
2015-11-11,54787,8.9
2015-11-11,14715,9.8
2015-11-11,94761,2.4
2015-11-11,04741,10.3
2015-11-11,14757,6.1
2015-11-11,94745,7.1
2015-11-11,94740,9.7
2015-11-11,64758,999.9
2015-11-11,14719,4.9
2015-11-11,04789,5.9
2015-11-11,04781,4.2
2015-11-11,54757,6.6
2015-11-11,54778,6.2
2015-11-11,14768,7.1
2015-11-11,99999,323.151673708157
2015-11-11,04725,6.8
2015-11-11,14748,7.7
2015-11-11,94790,8.5
2015-11-11,94704,5
2015-11-11,54780,999.9
2015-11-11,14732,7.2
2015-11-11,14750,9.1
2015-11-11,94789,7.3
2015-11-11,54746,8.2
2015-11-11,14714,4.8
2015-11-11,14771,8.1
2015-11-11,64775,8.4
2015-11-11,64756,999.9
2015-11-11,54790,5.9
2015-11-10,94745,8.6
2015-11-10,94725,9.6
2015-11-10,14719,8.5
2015-11-10,94761,8.4
2015-11-10,14733,8.5
2015-11-10,14768,8.9
2015-11-10,64776,10
2015-11-10,14747,8.1
2015-11-10,14732,9.2
2015-11-10,54773,7.9
2015-11-10,14750,9.8
2015-11-10,04720,8.5
2015-11-10,54787,8.8
2015-11-10,04741,10
2015-11-10,54780,999.9
2015-11-10,99999,321.92143011449519
2015-11-10,94728,8
2015-11-10,14735,10
2015-11-10,14771,9.3
2015-11-10,00465,7.3
2015-11-10,94740,10
2015-11-10,04781,7.5
2015-11-10,54757,6.2
2015-11-10,64775,10
2015-11-10,64756,999.9
2015-11-10,94789,9.2
2015-11-10,04789,9.4
2015-11-10,04724,6.5
2015-11-10,54746,9.7
2015-11-10,14715,10
2015-11-10,14714,9.7
2015-11-10,94704,8.4
2015-11-10,64758,999.9
2015-11-10,54790,9
2015-11-10,14757,9.2
2015-11-10,04725,8.6
2015-11-10,14748,8.1
2015-11-10,54778,7.9
2015-11-10,94790,9.2
2015-11-09,99999,325.71941610592472
2015-11-09,14748,9.3
2015-11-09,64775,10
2015-11-09,64756,999.9
2015-11-09,14747,10
2015-11-09,54780,999.9
2015-11-09,94728,10
2015-11-09,94725,10
2015-11-09,54787,10
2015-11-09,54790,10
2015-11-09,94761,10
2015-11-09,94740,10
2015-11-09,14715,10
2015-11-09,14757,10
2015-11-09,04720,9.9
2015-11-09,14735,10
2015-11-09,14750,10
2015-11-09,14768,10
2015-11-09,94790,10
2015-11-09,14714,14.3
2015-11-09,54778,10
2015-11-09,04725,10
2015-11-09,14771,10
2015-11-09,94789,10
2015-11-09,14719,10
2015-11-09,94704,10
2015-11-09,94745,10
2015-11-09,04781,10
2015-11-09,54757,10
2015-11-09,14733,10
2015-11-09,04789,9.9
2015-11-09,14732,10
2015-11-09,54773,8.4
2015-11-09,04724,9.7
2015-11-09,64776,10
2015-11-09,64758,999.9
2015-11-09,04741,11.3
